Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,Item_Category,Price_Category
FDG04,13.1,Low Fat,0.006087409,Frozen Foods,185.0898,OUT018,2009,Medium,Tier 3,Supermarket Type2,1870.898,16,FD,High
FDV19,14.85,Regular,0.035456465,Fruits and Vegetables,162.2578,OUT017,2007,Medium,Tier 2,Supermarket Type1,3690.5294,18,FD,High
FDS55,7.02,Low Fat,0.142107998,Fruits and Vegetables,150.3734,OUT019,1985,Small,Tier 1,Grocery Store,296.9468,40,FD,High
FDM50,13,Regular,0.030064132,Canned,58.022,OUT013,1987,High,Tier 3,Supermarket Type1,898.83,38,FD,Low
DRF13,12.1,Low Fat,0.029781363,Soft Drinks,146.9444,OUT046,1997,Small,Tier 1,Supermarket Type1,1596.5884,28,DR,Medium
FDJ48,11.3,Low Fat,0.056387854,Baking Goods,245.4118,OUT013,1987,High,Tier 3,Supermarket Type1,6669.3186,38,FD,Very High
FDM20,10,Low Fat,0.038653608,Fruits and Vegetables,245.4144,OUT013,1987,High,Tier 3,Supermarket Type1,7105.4176,38,FD,Very High
FDP24,20.6,Low Fat,0.083172413,Baking Goods,121.0756,OUT045,2002,Medium,Tier 2,Supermarket Type1,1696.4584,23,FD,Medium
FDC16,11.5,Regular,0.020565921,Dairy,86.054,OUT035,2004,Small,Tier 2,Supermarket Type1,1384.864,21,FD,Low
NCB42,11.8,LF,0.008609602,Health and Hygiene,114.8492,OUT017,2007,Medium,Tier 2,Supermarket Type1,1390.1904,18,NC,Medium
FDN01,8.895,Low Fat,0.121180705,Breakfast,177.037,OUT010,1998,Medium,Tier 3,Grocery Store,176.437,27,FD,High
FDT34,9.3,Low Fat,0.174703862,Snack Foods,104.0964,OUT045,2002,Medium,Tier 2,Supermarket Type1,1788.3388,23,FD,Medium
FDA52,16.2,Regular,0.127800388,Frozen Foods,177.037,OUT027,1985,Medium,Tier 3,Supermarket Type3,4587.362,40,FD,High
NCC18,19.1,Low Fat,0.296713665,Household,171.8422,OUT010,1998,Medium,Tier 3,Grocery Store,1034.6532,27,NC,High
NCR41,17.85,Low Fat,0.018125948,Health and Hygiene,94.9094,OUT017,2007,Medium,Tier 2,Supermarket Type1,761.6752,18,NC,Low
FDX23,6.445,Low Fat,0.029859711,Baking Goods,94.1436,OUT017,2007,Medium,Tier 2,Supermarket Type1,1418.154,18,FD,Low
FDP39,12.65,Low Fat,0.116203156,Meat,53.5324,OUT010,1998,Medium,Tier 3,Grocery Store,415.4592,27,FD,Low
NCH07,13.15,Low Fat,0.09264951,Household,157.8604,OUT035,2004,Small,Tier 2,Supermarket Type1,3803.0496,21,NC,High
FDW47,15,Low Fat,0.081197035,Breads,121.7414,OUT019,1985,Small,Tier 1,Grocery Store,365.5242,40,FD,Medium
DRD13,15,Low Fat,0.049070183,Soft Drinks,61.9168,OUT035,2004,Small,Tier 2,Supermarket Type1,767.0016,21,DR,Low
FDR48,11.65,Low Fat,0.131394793,Baking Goods,151.9024,OUT013,1987,High,Tier 3,Supermarket Type1,1669.8264,38,FD,High
FDE17,20.1,Regular,0.06980413,Frozen Foods,152.2366,OUT010,1998,Medium,Tier 3,Grocery Store,151.1366,27,FD,High
FDP60,17.35,Low Fat,0.074331188,Baking Goods,102.9016,OUT046,1997,Small,Tier 1,Supermarket Type1,1922.8304,28,FD,Medium
FDD57,18.1,Low Fat,0.022526293,Fruits and Vegetables,95.0094,OUT017,2007,Medium,Tier 2,Supermarket Type1,1713.7692,18,FD,Low
FDW13,8.5,low fat,0.163838951,Canned,51.3324,OUT010,1998,Medium,Tier 3,Grocery Store,311.5944,27,FD,Low
FDN24,14.1,Low Fat,0.11349714,Baking Goods,56.1956,OUT045,2002,Medium,Tier 2,Supermarket Type1,1364.89,23,FD,Low
FDJ34,11.8,Regular,0.094185483,Snack Foods,126.2704,OUT017,2007,Medium,Tier 2,Supermarket Type1,2002.7264,18,FD,Medium
FDD46,6.035,low fat,0.14113846,Snack Foods,155.0998,OUT013,1987,High,Tier 3,Supermarket Type1,3691.1952,38,FD,High
FDF46,7.07,Low Fat,0.164006137,Snack Foods,113.2834,OUT019,1985,Small,Tier 1,Grocery Store,575.917,40,FD,Medium
NCE43,12.5,Low Fat,0.17314115,Household,168.4448,OUT010,1998,Medium,Tier 3,Grocery Store,170.4448,27,NC,High
FDN27,20.85,Low Fat,0.039555016,Meat,116.8808,OUT035,2004,Small,Tier 2,Supermarket Type1,820.2656,21,FD,Medium
FDW52,14,Regular,0.037580877,Frozen Foods,162.6526,OUT049,1999,Medium,Tier 1,Supermarket Type1,4275.7676,26,FD,High
DRH03,17.25,Low Fat,0.035064318,Dairy,92.412,OUT046,1997,Small,Tier 1,Supermarket Type1,1304.968,28,DR,Low
NCM29,11.5,Low Fat,0.017678008,Health and Hygiene,129.2626,OUT045,2002,Medium,Tier 2,Supermarket Type1,1705.1138,23,NC,Medium
FDR58,6.675,Low Fat,0.041986639,Snack Foods,93.2462,OUT049,1999,Medium,Tier 1,Supermarket Type1,1480.7392,26,FD,Low
FDY50,5.8,Low Fat,0.130955811,Dairy,90.3172,OUT046,1997,Small,Tier 1,Supermarket Type1,1338.258,28,FD,Low
FDE16,8.895,Low Fat,0.026492726,Frozen Foods,208.4954,OUT017,2007,Medium,Tier 2,Supermarket Type1,6251.862,18,FD,Very High
NCE31,7.67,Low Fat,0.185130961,Household,32.9216,OUT049,1999,Medium,Tier 1,Supermarket Type1,588.5672,26,NC,Low
FDE53,10.895,Low Fat,0.026934673,Frozen Foods,106.128,OUT045,2002,Medium,Tier 2,Supermarket Type1,319.584,23,FD,Medium
DRK11,8.21,Low Fat,0.070546736,Hard Drinks,148.2392,OUT045,2002,Medium,Tier 2,Supermarket Type1,1491.392,23,DR,Medium
DRH13,8.575,Low Fat,0.023866079,Soft Drinks,107.128,OUT013,1987,High,Tier 3,Supermarket Type1,958.752,38,DR,Medium
FDA11,7.75,Low Fat,0.043414959,Baking Goods,93.1436,OUT018,2009,Medium,Tier 3,Supermarket Type2,1418.154,16,FD,Low
DRL35,15.7,Low Fat,0.030554947,Hard Drinks,41.877,OUT027,1985,Medium,Tier 3,Supermarket Type3,1125.202,40,DR,Low
DRF36,16.1,Low Fat,0.023463124,Soft Drinks,190.6846,OUT027,1985,Medium,Tier 3,Supermarket Type3,9554.23,40,DR,High
FDI07,12.35,Regular,0.033951827,Meat,197.2426,OUT017,2007,Medium,Tier 2,Supermarket Type1,2966.139,18,FD,High
FDI32,17.7,Low Fat,0.174228338,Fruits and Vegetables,117.1834,OUT013,1987,High,Tier 3,Supermarket Type1,691.1004,38,FD,Medium
DRL60,8.52,Low Fat,0.027169589,Soft Drinks,151.0682,OUT018,2009,Medium,Tier 3,Supermarket Type2,1829.6184,16,DR,High
NCY17,18.2,Low Fat,0.1630653,Health and Hygiene,43.3086,OUT035,2004,Small,Tier 2,Supermarket Type1,758.3462,21,NC,Low
DRH36,16.2,Low Fat,0.058444176,Soft Drinks,73.0696,OUT019,1985,Small,Tier 1,Grocery Store,223.7088,40,DR,Low
FDX02,16,Low Fat,0.057049301,Dairy,225.9404,OUT035,2004,Small,Tier 2,Supermarket Type1,1350.2424,21,FD,Very High
FDG46,8.63,Regular,0.032960823,Snack Foods,115.0518,OUT049,1999,Medium,Tier 1,Supermarket Type1,1366.2216,26,FD,Medium
FDM60,10.8,Regular,0.074331188,Baking Goods,40.7138,OUT017,2007,Medium,Tier 2,Supermarket Type1,406.138,18,FD,Low
FDJ22,18.75,Low Fat,0.053025371,Snack Foods,192.5504,OUT018,2009,Medium,Tier 3,Supermarket Type2,2109.2544,16,FD,High
FDU59,5.78,Low Fat,0.096306016,Breads,161.9552,OUT013,1987,High,Tier 3,Supermarket Type1,2111.9176,38,FD,High
FDL38,13.8,Regular,0.014762987,Canned,90.7172,OUT045,2002,Medium,Tier 2,Supermarket Type1,1338.258,23,FD,Low
FDZ23,17.75,Regular,0.067446626,Baking Goods,184.724,OUT013,1987,High,Tier 3,Supermarket Type1,1677.816,38,FD,High
FDX52,11.5,Regular,0.042173667,Frozen Foods,194.682,OUT018,2009,Medium,Tier 3,Supermarket Type2,2316.984,16,FD,High
NCB42,11.8,LF,0.008578539,Health and Hygiene,117.6492,OUT045,2002,Medium,Tier 2,Supermarket Type1,1158.492,23,NC,Medium
NCU18,15.1,Low Fat,0.056155909,Household,140.5496,OUT017,2007,Medium,Tier 2,Supermarket Type1,2681.8424,18,NC,Medium
FDI32,17.7,Low Fat,0.305305397,Fruits and Vegetables,116.6834,OUT019,1985,Small,Tier 1,Grocery Store,460.7336,40,FD,Medium
DRZ11,8.85,Regular,0.112571187,Soft Drinks,122.0388,OUT013,1987,High,Tier 3,Supermarket Type1,1609.9044,38,DR,Medium
NCL54,12.6,Low Fat,0.083221904,Household,174.5054,OUT017,2007,Medium,Tier 2,Supermarket Type1,2626.581,18,NC,High
FDS19,13.8,Regular,0.064195136,Fruits and Vegetables,75.8012,OUT035,2004,Small,Tier 2,Supermarket Type1,1138.518,21,FD,Low
DRB13,6.115,Regular,0.007055292,Soft Drinks,188.653,OUT049,1999,Medium,Tier 1,Supermarket Type1,3605.307,26,DR,High
DRI51,17.25,Low Fat,0.070703828,Dairy,170.3764,OUT010,1998,Medium,Tier 3,Grocery Store,343.5528,27,DR,High
FDS57,15.5,Low Fat,0.102941345,Snack Foods,142.047,OUT027,1985,Medium,Tier 3,Supermarket Type3,2719.793,40,FD,Medium
FDT39,6.26,Regular,0.009887927,Meat,150.7366,OUT045,2002,Medium,Tier 2,Supermarket Type1,2418.1856,23,FD,High
FDH48,13.5,Low Fat,0.101231721,Baking Goods,86.254,OUT010,1998,Medium,Tier 3,Grocery Store,173.108,27,FD,Low
NCB18,19.6,Low Fat,0.069112952,Household,90.1514,OUT010,1998,Medium,Tier 3,Grocery Store,442.757,27,NC,Low
FDR25,17,Regular,0.138846289,Canned,263.7884,OUT027,1985,Medium,Tier 3,Supermarket Type3,1324.942,40,FD,Very High
FDV21,11.5,Low Fat,0.171050595,Snack Foods,126.3704,OUT035,2004,Small,Tier 2,Supermarket Type1,3880.2824,21,FD,Medium
DRH23,14.65,Low Fat,0.070546736,Hard Drinks,54.9614,OUT049,1999,Medium,Tier 1,Supermarket Type1,552.614,26,DR,Low
FDS52,8.89,Low Fat,0.005496816,Frozen Foods,102.8016,OUT018,2009,Medium,Tier 3,Supermarket Type2,1012.016,16,FD,Medium
NCC31,8.02,LF,0.033259081,Household,154.2972,OUT010,1998,Medium,Tier 3,Grocery Store,1090.5804,27,NC,High
FDU03,18.7,Regular,0.092095924,Meat,183.3292,OUT017,2007,Medium,Tier 2,Supermarket Type1,2006.7212,18,FD,High
FDG50,7.405,Low Fat,0.015295536,Canned,89.7146,OUT049,1999,Medium,Tier 1,Supermarket Type1,547.2876,26,FD,Low
FDY31,5.98,Low Fat,0.043526599,Fruits and Vegetables,148.4418,OUT013,1987,High,Tier 3,Supermarket Type1,2354.2688,38,FD,Medium
FDX39,14.3,Regular,0.049435598,Meat,209.7586,OUT027,1985,Medium,Tier 3,Supermarket Type3,5487.5236,40,FD,Very High
FDE46,18.6,Low Fat,0.027610698,Snack Foods,149.5366,OUT019,1985,Small,Tier 1,Grocery Store,604.5464,40,FD,Medium
NCN29,15.2,Low Fat,0.012141036,Health and Hygiene,48.7034,OUT045,2002,Medium,Tier 2,Supermarket Type1,680.4476,23,NC,Low
DRF13,12.1,Low Fat,0.029949818,Soft Drinks,146.3444,OUT017,2007,Medium,Tier 2,Supermarket Type1,3773.7544,18,DR,Medium
FDT46,11.35,Low Fat,0.053939315,Snack Foods,52.1008,OUT019,1985,Small,Tier 1,Grocery Store,50.6008,40,FD,Low
FDS58,9.285,Regular,0.070865961,Snack Foods,161.5578,OUT046,1997,Small,Tier 1,Supermarket Type1,4653.2762,28,FD,High
FDX52,11.5,Regular,0.073541072,Frozen Foods,192.282,OUT019,1985,Small,Tier 1,Grocery Store,386.164,40,FD,High
FDP27,8.155,Low Fat,0.199935881,Meat,188.453,OUT010,1998,Medium,Tier 3,Grocery Store,379.506,27,FD,High
FDX44,9.3,Low Fat,0.043033346,Fruits and Vegetables,89.4172,OUT049,1999,Medium,Tier 1,Supermarket Type1,1159.8236,26,FD,Low
DRO35,13.85,Low Fat,0.034570357,Hard Drinks,117.4492,OUT046,1997,Small,Tier 1,Supermarket Type1,3243.7776,28,DR,Medium
FDC59,16.7,Regular,0.054739692,Starchy Foods,65.7168,OUT045,2002,Medium,Tier 2,Supermarket Type1,1086.5856,23,FD,Low
FDB12,11.15,Regular,0.105471384,Baking Goods,105.8648,OUT049,1999,Medium,Tier 1,Supermarket Type1,1973.4312,26,FD,Medium
FDU26,16.7,Regular,0.042610897,Dairy,117.2782,OUT035,2004,Small,Tier 2,Supermarket Type1,715.0692,21,FD,Medium
NCF30,17,Low Fat,0.126758324,Household,124.5362,OUT018,2009,Medium,Tier 3,Supermarket Type2,1132.5258,16,NC,Medium
FDX20,7.365,Low Fat,0.042524835,Fruits and Vegetables,228.372,OUT013,1987,High,Tier 3,Supermarket Type1,4527.44,38,FD,Very High
FDN02,16.5,Low Fat,0.073813788,Canned,207.2638,OUT035,2004,Small,Tier 2,Supermarket Type1,5383.6588,21,FD,Very High
DRC27,13.8,Low Fat,0.097251621,Dairy,245.7802,OUT010,1998,Medium,Tier 3,Grocery Store,245.6802,27,DR,Very High
FDZ38,17.6,Low Fat,0.014008751,Dairy,171.3422,OUT019,1985,Small,Tier 1,Grocery Store,862.211,40,FD,High
DRH25,18.7,Low Fat,0.02442574,Soft Drinks,52.9324,OUT010,1998,Medium,Tier 3,Grocery Store,51.9324,27,DR,Low
FDK21,7.905,Low Fat,0.010012319,Snack Foods,250.4408,OUT046,1997,Small,Tier 1,Supermarket Type1,3004.0896,28,FD,Very High
FDT01,13.65,Regular,0.184454044,Canned,211.4902,OUT049,1999,Medium,Tier 1,Supermarket Type1,4035.4138,26,FD,Very High
FDZ09,17.6,Low Fat,0.105042025,Snack Foods,163.8868,OUT049,1999,Medium,Tier 1,Supermarket Type1,3111.9492,26,FD,High
DRL37,15.5,Low Fat,0.053589594,Soft Drinks,44.177,OUT018,2009,Medium,Tier 3,Supermarket Type2,173.108,16,DR,Low
FDN49,17.25,Regular,0.125734578,Breakfast,41.748,OUT018,2009,Medium,Tier 3,Supermarket Type2,199.74,16,FD,Low
FDC22,6.89,Regular,0.136705075,Snack Foods,194.882,OUT045,2002,Medium,Tier 2,Supermarket Type1,4440.886,23,FD,High
FDT33,7.81,Regular,0.03412912,Snack Foods,165.1158,OUT018,2009,Medium,Tier 3,Supermarket Type2,1838.2738,16,FD,High
NCB43,20.2,Low Fat,0.100319317,Household,188.6898,OUT018,2009,Medium,Tier 3,Supermarket Type2,3367.6164,16,NC,High
DRI25,19.6,Low Fat,0.033737273,Soft Drinks,56.6614,OUT027,1985,Medium,Tier 3,Supermarket Type3,607.8754,40,DR,Low
FDD21,10.3,Regular,0.030569229,Fruits and Vegetables,113.1176,OUT046,1997,Small,Tier 1,Supermarket Type1,4695.2216,28,FD,Medium
FDS23,4.635,Low Fat,0.14086247,Breads,126.4994,OUT035,2004,Small,Tier 2,Supermarket Type1,1670.4922,21,FD,Medium
FDS13,6.465,Low Fat,0.208397715,Canned,265.2884,OUT010,1998,Medium,Tier 3,Grocery Store,264.9884,27,FD,Very High
DRI03,6.03,Low Fat,0.039751236,Dairy,176.9028,OUT019,1985,Small,Tier 1,Grocery Store,708.4112,40,DR,High
FDU58,6.61,Regular,0.070865961,Snack Foods,186.4898,OUT045,2002,Medium,Tier 2,Supermarket Type1,2993.4368,23,FD,High
FDL09,19.6,Regular,0.127416049,Snack Foods,167.4816,OUT027,1985,Medium,Tier 3,Supermarket Type3,1006.6896,40,FD,High
FDS12,9.1,Low Fat,0.291438755,Baking Goods,126.8362,OUT010,1998,Medium,Tier 3,Grocery Store,125.8362,27,FD,Medium
FDP03,5.15,Regular,0.06112617,Meat,122.5388,OUT013,1987,High,Tier 3,Supermarket Type1,371.5164,38,FD,Medium
FDI21,5.59,Regular,0.056328717,Snack Foods,63.9168,OUT027,1985,Medium,Tier 3,Supermarket Type3,1597.92,40,FD,Low
FDW45,18,Low Fat,0.03901099,Snack Foods,147.7418,OUT046,1997,Small,Tier 1,Supermarket Type1,4119.9704,28,FD,Medium
NCA18,10.1,Low Fat,0.093862362,Household,115.9492,OUT010,1998,Medium,Tier 3,Grocery Store,231.6984,27,NC,Medium
FDN32,17.5,Low Fat,0.015485016,Fruits and Vegetables,185.6266,OUT027,1985,Medium,Tier 3,Supermarket Type3,4979.5182,40,FD,High
FDR15,9.3,Regular,0.033276066,Meat,153.8314,OUT027,1985,Medium,Tier 3,Supermarket Type3,3723.1536,40,FD,High
DRK11,8.21,Low Fat,0.010781158,Hard Drinks,149.9392,OUT049,1999,Medium,Tier 1,Supermarket Type1,1938.8096,26,DR,Medium
DRG49,7.81,Low Fat,0.067730081,Soft Drinks,242.6486,OUT018,2009,Medium,Tier 3,Supermarket Type2,2199.1374,16,DR,Very High
FDD29,12.15,Low Fat,0.018410515,Frozen Foods,252.1698,OUT046,1997,Small,Tier 1,Supermarket Type1,2283.0282,28,FD,Very High
FDE33,19.35,Regular,0.083079826,Fruits and Vegetables,80.3644,OUT010,1998,Medium,Tier 3,Grocery Store,157.1288,27,FD,Low
FDJ58,15.6,Regular,0.176244038,Snack Foods,173.6764,OUT010,1998,Medium,Tier 3,Grocery Store,515.3292,27,FD,High
FDM46,7.365,Low Fat,0.160216552,Snack Foods,93.512,OUT049,1999,Medium,Tier 1,Supermarket Type1,1677.816,26,FD,Low
FDD23,9.5,Regular,0.048676324,Starchy Foods,187.7898,OUT035,2004,Small,Tier 2,Supermarket Type1,2057.9878,21,FD,High
DRM35,9.695,Low Fat,0.070103425,Hard Drinks,179.4344,OUT027,1985,Medium,Tier 3,Supermarket Type3,5888.3352,40,DR,High
DRC25,5.73,Low Fat,0.045556681,Soft Drinks,85.3882,OUT018,2009,Medium,Tier 3,Supermarket Type2,1288.323,16,DR,Low
FDL36,15.1,Low Fat,0.076193763,Baking Goods,89.783,OUT049,1999,Medium,Tier 1,Supermarket Type1,2247.075,26,FD,Low
FDD41,6.765,Regular,0.087187488,Frozen Foods,105.5306,OUT013,1987,High,Tier 3,Supermarket Type1,1567.959,38,FD,Medium
FDV19,14.85,Regular,0.035311852,Fruits and Vegetables,160.9578,OUT049,1999,Medium,Tier 1,Supermarket Type1,4813.734,26,FD,High
FDR44,6.11,Regular,0.103080901,Fruits and Vegetables,131.2968,OUT049,1999,Medium,Tier 1,Supermarket Type1,1957.452,26,FD,Medium
FDX50,20.1,Low Fat,0.075049323,Dairy,110.4228,OUT017,2007,Medium,Tier 2,Supermarket Type1,1105.228,18,FD,Medium
DRC25,5.73,Low Fat,0.045463871,Soft Drinks,85.2882,OUT045,2002,Medium,Tier 2,Supermarket Type1,2061.3168,23,DR,Low
FDA15,9.3,Low Fat,0.015944801,Dairy,249.5092,OUT027,1985,Medium,Tier 3,Supermarket Type3,6474.2392,40,FD,Very High
FDX22,6.785,Regular,0.022974812,Snack Foods,208.7928,OUT046,1997,Small,Tier 1,Supermarket Type1,5890.9984,28,FD,Very High
FDJ50,8.645,Low Fat,0.021629781,Canned,51.9982,OUT045,2002,Medium,Tier 2,Supermarket Type1,999.3658,23,FD,Low
FDT13,14.85,Low Fat,0.032516546,Canned,188.8214,OUT019,1985,Small,Tier 1,Grocery Store,753.6856,40,FD,High
FDN12,15.6,Low Fat,0.081036436,Baking Goods,112.3544,OUT013,1987,High,Tier 3,Supermarket Type1,2572.6512,38,FD,Medium
FDD58,7.76,LF,0.059472609,Snack Foods,98.77,OUT045,2002,Medium,Tier 2,Supermarket Type1,1298.31,23,FD,Low
FDM04,9.195,Regular,0.047081398,Frozen Foods,51.1666,OUT013,1987,High,Tier 3,Supermarket Type1,1179.1318,38,FD,Low
FDA23,9.8,Low Fat,0.047260402,Baking Goods,102.8016,OUT049,1999,Medium,Tier 1,Supermarket Type1,1922.8304,26,FD,Medium
FDW28,18.25,LF,0.148673586,Frozen Foods,197.2452,OUT010,1998,Medium,Tier 3,Grocery Store,195.7452,27,FD,High
FDA45,21.25,Low Fat,0.156012631,Snack Foods,177.337,OUT018,2009,Medium,Tier 3,Supermarket Type2,2822.992,16,FD,High
NCO26,7.235,Low Fat,0.077011493,Household,117.3492,OUT045,2002,Medium,Tier 2,Supermarket Type1,1506.0396,23,NC,Medium
FDV26,20.25,Regular,0.07614605,Dairy,197.0794,OUT035,2004,Small,Tier 2,Supermarket Type1,4681.9056,21,FD,High
FDC50,15.85,Low Fat,0.135836915,Canned,93.8094,OUT027,1985,Medium,Tier 3,Supermarket Type3,3237.1196,40,FD,Low
NCV05,10.1,Low Fat,0.030062224,Health and Hygiene,154.3656,OUT027,1985,Medium,Tier 3,Supermarket Type3,2471.4496,40,NC,High
FDW48,18,Low Fat,0.008575615,Baking Goods,80.2618,OUT018,2009,Medium,Tier 3,Supermarket Type2,644.4944,16,FD,Low
FDS55,7.02,Low Fat,0.081096635,Fruits and Vegetables,148.4734,OUT013,1987,High,Tier 3,Supermarket Type1,3563.3616,38,FD,Medium
FDX32,15.1,Regular,0.100060762,Fruits and Vegetables,144.0786,OUT045,2002,Medium,Tier 2,Supermarket Type1,2600.6148,23,FD,Medium
FDC53,8.68,Low Fat,0.008834023,Frozen Foods,100.0384,OUT035,2004,Small,Tier 2,Supermarket Type1,2266.3832,21,FD,Medium
FDG35,21.2,Regular,0.007069662,Starchy Foods,175.7738,OUT018,2009,Medium,Tier 3,Supermarket Type2,1911.5118,16,FD,High
NCC30,16.6,Low Fat,0.046161923,Household,176.6344,OUT010,1998,Medium,Tier 3,Grocery Store,356.8688,27,NC,High
NCZ17,12.15,Low Fat,0.079592733,Health and Hygiene,37.3506,OUT045,2002,Medium,Tier 2,Supermarket Type1,645.1602,23,NC,Low
FDZ56,16.25,Low Fat,0.025776994,Fruits and Vegetables,169.9474,OUT049,1999,Medium,Tier 1,Supermarket Type1,2863.6058,26,FD,High
NCS05,11.5,Low Fat,0.020960615,Health and Hygiene,133.2942,OUT013,1987,High,Tier 3,Supermarket Type1,2649.884,38,NC,Medium
DRC25,5.73,Low Fat,0.069264356,Soft Drinks,87.3882,OUT027,1985,Medium,Tier 3,Supermarket Type3,1374.2112,40,DR,Low
FDW59,13.15,Low Fat,0.020715913,Breads,83.5566,OUT046,1997,Small,Tier 1,Supermarket Type1,1268.349,28,FD,Low
FDB36,5.465,Regular,0.048801674,Baking Goods,132.1626,OUT017,2007,Medium,Tier 2,Supermarket Type1,1573.9512,18,FD,Medium
FDT37,14.15,Low Fat,0.0717791,Canned,253.7014,OUT045,2002,Medium,Tier 2,Supermarket Type1,5865.0322,23,FD,Very High
FDG47,12.8,Low Fat,0.069605676,Starchy Foods,261.9252,OUT035,2004,Small,Tier 2,Supermarket Type1,4984.1788,21,FD,Very High
FDM45,8.655,Regular,0.088373591,Snack Foods,119.3756,OUT045,2002,Medium,Tier 2,Supermarket Type1,1454.1072,23,FD,Medium
FDQ40,11.1,Regular,0.035853059,Frozen Foods,176.8712,OUT027,1985,Medium,Tier 3,Supermarket Type3,3691.1952,40,FD,High
FDF34,9.3,Regular,0.01404119,Snack Foods,199.1084,OUT049,1999,Medium,Tier 1,Supermarket Type1,396.8168,26,FD,High
FDP24,20.6,Low Fat,0.083473583,Baking Goods,120.8756,OUT017,2007,Medium,Tier 2,Supermarket Type1,1211.756,18,FD,Medium
FDT55,13.6,Regular,0.076434542,Fruits and Vegetables,155.8946,OUT019,1985,Small,Tier 1,Grocery Store,473.3838,40,FD,High
FDH60,19.7,reg,0.08073703,Baking Goods,197.011,OUT046,1997,Small,Tier 1,Supermarket Type1,3338.987,28,FD,High
FDF57,14.5,Regular,0.07371873,Fruits and Vegetables,169.6448,OUT035,2004,Small,Tier 2,Supermarket Type1,2045.3376,21,FD,High
NCX29,10,Low Fat,0.089152528,Health and Hygiene,147.7102,OUT046,1997,Small,Tier 1,Supermarket Type1,437.4306,28,NC,Medium
FDD34,7.945,Low Fat,0.015863075,Snack Foods,161.821,OUT013,1987,High,Tier 3,Supermarket Type1,2446.815,38,FD,High
FDQ15,20.35,Regular,0.151308326,Meat,81.7276,OUT049,1999,Medium,Tier 1,Supermarket Type1,2030.69,26,FD,Low
FDL12,15.85,Regular,0.121609722,Baking Goods,60.222,OUT035,2004,Small,Tier 2,Supermarket Type1,539.298,21,FD,Low
FDS22,16.85,Regular,0.023135131,Snack Foods,44.8428,OUT013,1987,High,Tier 3,Supermarket Type1,703.0848,38,FD,Low
NCM29,11.5,Low Fat,0.017714096,Health and Hygiene,132.9626,OUT018,2009,Medium,Tier 3,Supermarket Type2,1442.7886,16,NC,Medium
FDO24,11.1,low fat,0.074331188,Baking Goods,156.4604,OUT049,1999,Medium,Tier 1,Supermarket Type1,2376.906,26,FD,High
NCJ43,6.635,Low Fat,0.027069402,Household,174.9396,OUT046,1997,Small,Tier 1,Supermarket Type1,1744.396,28,NC,High
FDA37,7.81,Regular,0.055226755,Canned,123.1046,OUT046,1997,Small,Tier 1,Supermarket Type1,871.5322,28,FD,Medium
NCM07,9.395,Low Fat,0.040124625,Others,85.1908,OUT018,2009,Medium,Tier 3,Supermarket Type2,1342.2528,16,NC,Low
FDT49,7,Low Fat,0.151376958,Canned,108.228,OUT035,2004,Small,Tier 2,Supermarket Type1,1171.808,21,FD,Medium
FDP23,6.71,Low Fat,0.03558013,Breads,217.5166,OUT035,2004,Small,Tier 2,Supermarket Type1,4572.0486,21,FD,Very High
DRF51,15.75,Low Fat,0.166513779,Dairy,38.0506,OUT018,2009,Medium,Tier 3,Supermarket Type2,265.6542,16,DR,Low
NCZ41,19.85,Low Fat,0.06478563,Health and Hygiene,123.7704,OUT017,2007,Medium,Tier 2,Supermarket Type1,2503.408,18,NC,Medium
DRJ11,9.5,Low Fat,0.085223447,Hard Drinks,189.2872,OUT049,1999,Medium,Tier 1,Supermarket Type1,6050.7904,26,DR,High
FDP37,15.6,Low Fat,0.143915417,Breakfast,127.5994,OUT017,2007,Medium,Tier 2,Supermarket Type1,2441.4886,18,FD,Medium
FDT60,12,Low Fat,0.132275338,Baking Goods,123.8388,OUT019,1985,Small,Tier 1,Grocery Store,123.8388,40,FD,Medium
FDA09,13.35,Regular,0.149338159,Snack Foods,178.666,OUT035,2004,Small,Tier 2,Supermarket Type1,1797.66,21,FD,High
FDJ46,11.1,Low Fat,0.044823438,Snack Foods,174.2054,OUT046,1997,Small,Tier 1,Supermarket Type1,1926.1594,28,FD,High
FDO48,15,Regular,0.02681843,Baking Goods,219.7456,OUT013,1987,High,Tier 3,Supermarket Type1,3094.6384,38,FD,Very High
FDS59,14.8,Regular,0.04407225,Breads,109.057,OUT018,2009,Medium,Tier 3,Supermarket Type2,1428.141,16,FD,Medium
FDH44,19.1,Regular,0.025872153,Fruits and Vegetables,145.7418,OUT046,1997,Small,Tier 1,Supermarket Type1,882.8508,28,FD,Medium
NCM05,6.825,Low Fat,0.059835659,Health and Hygiene,264.3226,OUT035,2004,Small,Tier 2,Supermarket Type1,4229.1616,21,NC,Very High
NCU06,17.6,Low Fat,0.13027716,Household,228.001,OUT019,1985,Small,Tier 1,Grocery Store,1148.505,40,NC,Very High
